"FID","SUBTYPE","JURISDICTI","OWNER","LOCAL_ID","FACILITYID","Lat","Long","Subbasin","Shape_Le_2","Shape_Area"
"37621.0","1.0"," ","OCWRC","72558"," ","43.0763537059","-86.1006782432","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37623.0","1.0"," ","OCWRC","75803"," ","42.9037346873","-85.8614720548","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37624.0","1.0"," ","OCWRC","75804"," ","42.9037312107","-85.86157438","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37625.0","1.0"," ","OCWRC","75805"," ","42.9042013564","-85.8583038845","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37626.0","1.0"," ","OCWRC","75806"," ","42.9041992958","-85.8584072097","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37627.0","1.0"," ","OCWRC","76203"," ","42.9025255999","-85.8591215031","Rush Creek","246508.996963","1657754132.08"
"37628.0","1.0"," ","OCWRC","76204"," ","42.9025171355","-85.8592225643","Rush Creek","246508.996963","1657754132.08"
"37629.0","1.0"," ","OCWRC","76205"," ","42.900628682","-85.8592194719","Rush Creek","246508.996963","1657754132.08"
"37630.0","1.0"," ","OCWRC","76206"," ","42.9005742616","-85.8591452504","Rush Creek","246508.996963","1657754132.08"
"37631.0","1.0"," ","OCWRC","76210"," ","42.9016707019","-85.8590938261","Rush Creek","246508.996963","1657754132.08"
"37632.0","1.0"," ","OCWRC","76211"," ","42.9016657488","-85.8591996692","Rush Creek","246508.996963","1657754132.08"
"37633.0","1.0"," ","OCWRC","76213"," ","42.9010632199","-85.8615478019","Rush Creek","246508.996963","1657754132.08"
"37634.0","1.0"," ","OCWRC","76214"," ","42.9010349825","-85.8614479636","Rush Creek","246508.996963","1657754132.08"
"37635.0","1.0"," ","OCWRC","76215"," ","42.9011849852","-85.8614541783","Rush Creek","246508.996963","1657754132.08"
"37636.0","1.0"," ","OCWRC","76217"," ","42.9006330319","-85.8603238551","Rush Creek","246508.996963","1657754132.08"
"37637.0","1.0"," ","OCWRC","76218"," ","42.9006898513","-85.8602369258","Rush Creek","246508.996963","1657754132.08"
"37638.0","1.0"," ","OCWRC","76219"," ","42.900293172","-85.8603384275","Rush Creek","246508.996963","1657754132.08"
"37639.0","1.0"," ","OCWRC","76220"," ","42.9003240657","-85.8604355741","Rush Creek","246508.996963","1657754132.08"
"37640.0","1.0"," ","OCWRC","76223"," ","42.9028287557","-85.8592435613","Rush Creek","246508.996963","1657754132.08"
"37641.0","1.0"," ","OCWRC","76224"," ","42.9030268095","-85.8586473855","Rush Creek","246508.996963","1657754132.08"
"37642.0","1.0"," ","OCWRC","76225"," ","42.9029794803","-85.8585773837","Rush Creek","246508.996963","1657754132.08"
"37643.0","1.0"," ","OCWRC","76227"," ","42.9031205481","-85.8596730969","Rush Creek","246508.996963","1657754132.08"
"37644.0","1.0"," ","OCWRC","76228"," ","42.9032067519","-85.8596392069","Rush Creek","246508.996963","1657754132.08"
"37645.0","1.0"," ","OCWRC","76229"," ","42.9031112199","-85.8615659011","Rush Creek","246508.996963","1657754132.08"
"37646.0","1.0"," ","OCWRC","76230"," ","42.9030305354","-85.8615419164","Rush Creek","246508.996963","1657754132.08"
"37647.0","1.0"," ","OCWRC","76231"," ","42.9023214178","-85.8602846586","Rush Creek","246508.996963","1657754132.08"
"37648.0","1.0"," ","OCWRC","76232"," ","42.9022208559","-85.8602777757","Rush Creek","246508.996963","1657754132.08"
"37649.0","1.0"," ","OCWRC","76233"," ","42.9027685498","-85.8610778841","Rush Creek","246508.996963","1657754132.08"
"37650.0","1.0"," ","OCWRC","76234"," ","42.9026651532","-85.8610709801","Rush Creek","246508.996963","1657754132.08"
"37651.0","1.0"," ","OCWRC","76235"," ","42.9021289521","-85.8592277539","Rush Creek","246508.996963","1657754132.08"
"37652.0","1.0"," ","OCWRC","76236"," ","42.9019826147","-85.8592145029","Rush Creek","246508.996963","1657754132.08"
"37653.0","1.0"," ","OCWRC","76606"," ","42.9730416729","-85.9179030103","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37654.0","1.0"," ","OCWRC","76607"," ","42.9730420223","-85.9179828268","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37655.0","1.0"," ","OCWRC","76608"," ","42.9745911202","-85.9177831656","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37656.0","1.0"," ","OCWRC","76609"," ","42.9745157653","-85.9178591378","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37657.0","1.0"," ","OCWRC","76610"," ","42.9744627772","-85.9176553641","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37658.0","1.0"," ","OCWRC","76611"," ","42.975962179","-85.9192261587","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37659.0","1.0"," ","OCWRC","76612"," ","42.9759558","-85.9193453916","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37660.0","1.0"," ","OCWRC","76614"," ","42.9725470554","-85.9175996536","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37661.0","1.0"," ","OCWRC","76615"," ","42.9725539044","-85.9181938373","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37662.0","1.0"," ","OCWRC","76618"," ","42.9747384809","-85.9163012721","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37663.0","1.0"," ","OCWRC","76619"," ","42.9748278298","-85.9163002678","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37664.0","1.0"," ","OCWRC","77438"," ","42.8286948244","-85.8582486623","Rush Creek","246508.996963","1657754132.08"
"37665.0","1.0"," ","OCWRC","77439"," ","42.8286824613","-85.8581348803","Rush Creek","246508.996963","1657754132.08"
"37666.0","1.0"," ","OCWRC","78264"," ","42.88637147","-85.8774555767","Rush Creek","246508.996963","1657754132.08"
"37667.0","1.0"," ","OCWRC","78265"," ","42.8862892062","-85.8774546735","Rush Creek","246508.996963","1657754132.08"
"37668.0","1.0"," ","OCWRC","78267"," ","42.8883497698","-85.877368431","Rush Creek","246508.996963","1657754132.08"
"37669.0","1.0"," ","OCWRC","78268"," ","42.888347647","-85.8774691574","Rush Creek","246508.996963","1657754132.08"
"37670.0","1.0"," ","OCWRC","78277"," ","42.8896374973","-85.8800811745","Rush Creek","246508.996963","1657754132.08"
"37671.0","1.0"," ","OCWRC","78278"," ","42.8896359761","-85.8801819087","Rush Creek","246508.996963","1657754132.08"
"37672.0","1.0"," ","OCWRC","78279"," ","42.8894025654","-85.8801989668","Rush Creek","246508.996963","1657754132.08"
"37673.0","1.0"," ","OCWRC","78280"," ","42.8893301463","-85.8816924919","Rush Creek","246508.996963","1657754132.08"
"37674.0","1.0"," ","OCWRC","78281"," ","42.889529107","-85.8816407976","Rush Creek","246508.996963","1657754132.08"
"37675.0","1.0"," ","OCWRC","78284"," ","42.8886627932","-85.8803951916","Rush Creek","246508.996963","1657754132.08"
"37676.0","1.0"," ","OCWRC","78285"," ","42.8886351972","-85.8803013443","Rush Creek","246508.996963","1657754132.08"
"37677.0","1.0"," ","OCWRC","78286"," ","42.8878700771","-85.8803239434","Rush Creek","246508.996963","1657754132.08"
"37678.0","1.0"," ","OCWRC","78287"," ","42.8879103922","-85.8802394136","Rush Creek","246508.996963","1657754132.08"
"37679.0","1.0"," ","OCWRC","78289"," ","42.8872646783","-85.8793040358","Rush Creek","246508.996963","1657754132.08"
"37680.0","1.0"," ","OCWRC","78290"," ","42.8873291165","-85.8792466287","Rush Creek","246508.996963","1657754132.08"
"37681.0","1.0"," ","OCWRC","78292"," ","42.8865512068","-85.8790607954","Rush Creek","246508.996963","1657754132.08"
"37682.0","1.0"," ","OCWRC","78294"," ","42.8862792276","-85.8788859993","Rush Creek","246508.996963","1657754132.08"
"37683.0","1.0"," ","OCWRC","78295"," ","42.8863669001","-85.878892631","Rush Creek","246508.996963","1657754132.08"
"37684.0","1.0"," ","OCWRC","78297"," ","42.8855945632","-85.879036499","Rush Creek","246508.996963","1657754132.08"
"37685.0","1.0"," ","OCWRC","78298"," ","42.8855971542","-85.8789097196","Rush Creek","246508.996963","1657754132.08"
"37686.0","1.0"," ","OCWRC","78701"," ","42.9150677762","-85.8646424443","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37687.0","1.0"," ","OCWRC","78702"," ","42.9151863048","-85.8647600502","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37688.0","1.0"," ","OCWRC","78703"," ","42.9154586143","-85.8635243127","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37689.0","1.0"," ","OCWRC","78705"," ","42.9160207438","-85.8646472426","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37690.0","1.0"," ","OCWRC","78706"," ","42.9160159381","-85.8647414447","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37691.0","1.0"," ","OCWRC","78707"," ","42.9151833117","-85.8645608492","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37692.0","1.0"," ","OCWRC","78715"," ","42.9180119824","-85.8647847104","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37693.0","1.0"," ","OCWRC","78716"," ","42.9180118248","-85.864687467","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37694.0","1.0"," ","OCWRC","78717"," ","42.9187816582","-85.8648422426","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37695.0","1.0"," ","OCWRC","78718"," ","42.9186579069","-85.8649053686","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37696.0","1.0"," ","OCWRC","78719"," ","42.9186717539","-85.8647209478","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37697.0","1.0"," ","OCWRC","79110"," ","42.8412317864","-85.8407557296","Rush Creek","246508.996963","1657754132.08"
"37698.0","1.0"," ","OCWRC","79111"," ","42.8412693781","-85.8408272053","Rush Creek","246508.996963","1657754132.08"
"37699.0","1.0"," ","OCWRC","79115"," ","42.8420687938","-85.8415980692","Rush Creek","246508.996963","1657754132.08"
"37700.0","1.0"," ","OCWRC","79116"," ","42.8420029662","-85.8416006716","Rush Creek","246508.996963","1657754132.08"
"37701.0","1.0"," ","OCWRC","79127"," ","42.8826654054","-85.9127191141","Rush Creek","246508.996963","1657754132.08"
"37702.0","1.0"," ","OCWRC","79128"," ","42.8827091939","-85.912557896","Rush Creek","246508.996963","1657754132.08"
"37703.0","1.0"," ","OCWRC","79129"," ","42.8827542121","-85.9127358363","Rush Creek","246508.996963","1657754132.08"
"37704.0","1.0"," ","OCWRC","79130"," ","42.8832937396","-85.9127295541","Rush Creek","246508.996963","1657754132.08"
"37705.0","1.0"," ","OCWRC","79132"," ","42.8835219634","-85.9125895803","Rush Creek","246508.996963","1657754132.08"
"37706.0","1.0"," ","OCWRC","79133"," ","42.8835055689","-85.9126878378","Rush Creek","246508.996963","1657754132.08"
"37707.0","1.0"," ","OCWRC","79134"," ","42.8848886173","-85.9134226196","Rush Creek","246508.996963","1657754132.08"
"37708.0","1.0"," ","OCWRC","79135"," ","42.8848880141","-85.9133129369","Rush Creek","246508.996963","1657754132.08"
"37709.0","1.0"," ","OCWRC","79143"," ","42.8827557877","-85.9139061265","Rush Creek","246508.996963","1657754132.08"
"37710.0","1.0"," ","OCWRC","79144"," ","42.882681705","-85.9139072321","Rush Creek","246508.996963","1657754132.08"
"37711.0","1.0"," ","OCWRC","79535"," ","42.9068709887","-85.900213251","Bass River","278809.65429","1395319365.36"
"37712.0","1.0"," ","OCWRC","79537"," ","42.9068692447","-85.9003434849","Bass River","278809.65429","1395319365.36"
"37713.0","1.0"," ","OCWRC","79937"," ","42.934530156","-85.8337198157","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37714.0","1.0"," ","OCWRC","79938"," ","42.9344542397","-85.8337133538","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37715.0","1.0"," ","OCWRC","79944"," ","42.9335671834","-85.8344222153","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37716.0","1.0"," ","OCWRC","79945"," ","42.9335717708","-85.8343197344","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37717.0","1.0"," ","OCWRC","81149"," ","42.9579451598","-85.9182442078","Bass River","278809.65429","1395319365.36"
"37718.0","1.0"," ","OCWRC","81150"," ","42.9579504487","-85.9184166311","Bass River","278809.65429","1395319365.36"
"37719.0","1.0"," ","OCWRC","81159"," ","42.9605542755","-85.9183133523","Bass River","278809.65429","1395319365.36"
"37720.0","1.0"," ","OCWRC","81160"," ","42.9605534369","-85.9184456683","Bass River","278809.65429","1395319365.36"
"37721.0","1.0"," ","OCWRC","81162"," ","42.9613922408","-85.9184983462","Bass River","278809.65429","1395319365.36"
"37722.0","1.0"," ","OCWRC","81163"," ","42.9613889833","-85.9183166221","Bass River","278809.65429","1395319365.36"
"37723.0","1.0"," ","OCWRC","81167"," ","42.9592300681","-85.9182849444","Bass River","278809.65429","1395319365.36"
"37724.0","1.0"," ","OCWRC","81168"," ","42.9592292734","-85.9184133383","Bass River","278809.65429","1395319365.36"
"37725.0","1.0"," ","OCWRC","81952"," ","42.9294448512","-85.8430391537","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37726.0","1.0"," ","OCWRC","81953"," ","42.929519115","-85.8430736041","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37727.0","1.0"," ","OCWRC","81956"," ","42.9299306005","-85.8468720514","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37728.0","1.0"," ","OCWRC","81957"," ","42.9299679995","-85.8467800974","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37729.0","1.0"," ","OCWRC","81960"," ","42.9171600903","-85.8635784852","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37730.0","1.0"," ","OCWRC","81963"," ","42.916686857","-85.8646367072","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37731.0","1.0"," ","OCWRC","81964"," ","42.9165445553","-85.8647557803","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37732.0","1.0"," ","OCWRC","81966"," ","43.008090081","-86.1453175191","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37733.0","1.0"," ","OCWRC","81967"," ","43.0080261311","-86.1453117824","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37734.0","1.0"," ","OCWRC","81968"," ","43.0081282715","-86.1469222605","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37735.0","1.0"," ","OCWRC","81969"," ","43.0080425239","-86.1469210878","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37736.0","1.0"," ","OCWRC","81970"," ","43.0080409284","-86.1481286409","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37737.0","1.0"," ","OCWRC","81971"," ","43.0079763734","-86.1480514674","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37738.0","1.0"," ","OCWRC","83151"," ","42.8933571164","-85.8801459536","Rush Creek","246508.996963","1657754132.08"
"37739.0","1.0"," ","OCWRC","83152"," ","42.8933368421","-85.8800949645","Rush Creek","246508.996963","1657754132.08"
"37742.0","1.0"," ","OCWRC","83174"," ","42.8944184873","-85.8803533889","Rush Creek","246508.996963","1657754132.08"
"37743.0","1.0"," ","OCWRC","83175"," ","42.8944932363","-85.8802782325","Rush Creek","246508.996963","1657754132.08"
"37744.0","1.0"," ","OCWRC","83176"," ","42.8935010523","-85.8784755848","Rush Creek","246508.996963","1657754132.08"
"37745.0","1.0"," ","OCWRC","83177"," ","42.8934522641","-85.8786198057","Rush Creek","246508.996963","1657754132.08"
"37746.0","1.0"," ","OCWRC","83178"," ","42.8931587066","-85.8781624034","Rush Creek","246508.996963","1657754132.08"
"37747.0","1.0"," ","OCWRC","83551"," ","42.9290050997","-85.8622258802","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37748.0","1.0"," ","OCWRC","83552"," ","42.9289714196","-85.8623199147","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37749.0","1.0"," ","OCWRC","83559"," ","42.9296014693","-85.8628847199","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37750.0","1.0"," ","OCWRC","83560"," ","42.9295327805","-85.8629309737","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37751.0","1.0"," ","OCWRC","83961"," ","42.9296222419","-85.865731488","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37752.0","1.0"," ","OCWRC","83962"," ","42.9296758992","-85.8655830135","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37753.0","1.0"," ","OCWRC","83963"," ","42.9295183619","-85.8656210819","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37754.0","1.0"," ","OCWRC","83964"," ","42.9296798135","-85.863931952","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37755.0","1.0"," ","OCWRC","83965"," ","42.9296053943","-85.8638332502","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37756.0","1.0"," ","OCWRC","83968"," ","42.8514823184","-85.8310537482","Rush Creek","246508.996963","1657754132.08"
"37757.0","1.0"," ","OCWRC","83969"," ","42.8514442626","-85.8309633562","Rush Creek","246508.996963","1657754132.08"
"37758.0","1.0"," ","OCWRC","83970"," ","42.8510515313","-85.8314351079","Rush Creek","246508.996963","1657754132.08"
"37759.0","1.0"," ","OCWRC","83971"," ","42.8510134697","-85.8313471122","Rush Creek","246508.996963","1657754132.08"
"37760.0","1.0"," ","OCWRC","84368"," ","42.848534204","-85.8350806481","Rush Creek","246508.996963","1657754132.08"
"37761.0","1.0"," ","OCWRC","84369"," ","42.8484883561","-85.8351611624","Rush Creek","246508.996963","1657754132.08"
"37762.0","1.0"," ","OCWRC","84370"," ","42.8488840881","-85.8354882096","Rush Creek","246508.996963","1657754132.08"
"37763.0","1.0"," ","OCWRC","84371"," ","42.8489116968","-85.8353937088","Rush Creek","246508.996963","1657754132.08"
"37764.0","1.0"," ","OCWRC","84768"," ","42.9014395519","-85.8627443986","Rush Creek","246508.996963","1657754132.08"
"37765.0","1.0"," ","OCWRC","84769"," ","42.9014838872","-85.8625017896","Rush Creek","246508.996963","1657754132.08"
"37766.0","1.0"," ","OCWRC","84770"," ","42.9015876616","-85.8637776611","Rush Creek","246508.996963","1657754132.08"
"37767.0","1.0"," ","OCWRC","84771"," ","42.9016952931","-85.8637667841","Rush Creek","246508.996963","1657754132.08"
"37768.0","1.0"," ","OCWRC","84772"," ","42.9017009531","-85.8648494889","Rush Creek","246508.996963","1657754132.08"
"37769.0","1.0"," ","OCWRC","84773"," ","42.9015771957","-85.8648693058","Rush Creek","246508.996963","1657754132.08"
"37770.0","1.0"," ","OCWRC","84774"," ","42.9016837475","-85.8657563968","Rush Creek","246508.996963","1657754132.08"
"37771.0","1.0"," ","OCWRC","84775"," ","42.9015938754","-85.8657500724","Rush Creek","246508.996963","1657754132.08"
"37772.0","1.0"," ","OCWRC","84776"," ","42.9017709445","-85.8667819722","Rush Creek","246508.996963","1657754132.08"
"37773.0","1.0"," ","OCWRC","84777"," ","42.9017702585","-85.8666015273","Rush Creek","246508.996963","1657754132.08"
"37774.0","1.0"," ","OCWRC","84778"," ","42.9028877003","-85.8666632705","Rush Creek","246508.996963","1657754132.08"
"37775.0","1.0"," ","OCWRC","84779"," ","42.9028911611","-85.8668064556","Rush Creek","246508.996963","1657754132.08"
"37776.0","1.0"," ","OCWRC","84780"," ","42.9029890754","-85.8648082654","Rush Creek","246508.996963","1657754132.08"
"37777.0","1.0"," ","OCWRC","84781"," ","42.9030856514","-85.8648557112","Rush Creek","246508.996963","1657754132.08"
"37778.0","1.0"," ","OCWRC","84782"," ","42.9030704142","-85.8638349685","Rush Creek","246508.996963","1657754132.08"
"37779.0","1.0"," ","OCWRC","84783"," ","42.90298975","-85.8637949085","Rush Creek","246508.996963","1657754132.08"
"37780.0","1.0"," ","OCWRC","84784"," ","42.9029642896","-85.8626770023","Rush Creek","246508.996963","1657754132.08"
"37781.0","1.0"," ","OCWRC","84785"," ","42.9028916294","-85.8626806904","Rush Creek","246508.996963","1657754132.08"
"37782.0","1.0"," ","OCWRC","88469"," ","42.9037466253","-85.8856776654","Rush Creek","246508.996963","1657754132.08"
"37783.0","1.0"," ","OCWRC","88470"," ","42.9036105018","-85.8854988213","Rush Creek","246508.996963","1657754132.08"
"37784.0","1.0"," ","OCWRC","88879"," ","43.0059102793","-86.1547818382","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37785.0","1.0"," ","OCWRC","88880"," ","43.0025723445","-86.1536067814","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37786.0","1.0"," ","OCWRC","88881"," ","43.0025193594","-86.1537454738","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37787.0","1.0"," ","OCWRC","88882"," ","43.0024697006","-86.1535890978","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37788.0","1.0"," ","OCWRC","88883"," ","43.0036492378","-86.1534719025","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37789.0","1.0"," ","OCWRC","88884"," ","43.0037648804","-86.153576116","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37790.0","1.0"," ","OCWRC","88885"," ","43.0037033109","-86.1536397086","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37791.0","1.0"," ","OCWRC","89280"," ","43.0069270627","-86.1548077861","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37792.0","1.0"," ","OCWRC","89281"," ","43.006913049","-86.1549426375","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37793.0","1.0"," ","OCWRC","89283"," ","43.0058660506","-86.1549190597","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37794.0","1.0"," ","OCWRC","89284"," ","43.0057808395","-86.1547694074","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37795.0","1.0"," ","OCWRC","89680"," ","42.8987380502","-85.8665315821","Rush Creek","246508.996963","1657754132.08"
"37796.0","1.0"," ","OCWRC","89681"," ","42.8986255307","-85.8665858845","Rush Creek","246508.996963","1657754132.08"
"37797.0","1.0"," ","OCWRC","89682"," ","42.8987798006","-85.867718369","Rush Creek","246508.996963","1657754132.08"
"37798.0","1.0"," ","OCWRC","89683"," ","42.8986223633","-85.8676614101","Rush Creek","246508.996963","1657754132.08"
"37799.0","1.0"," ","OCWRC","89684"," ","42.8982236469","-85.8677645015","Rush Creek","246508.996963","1657754132.08"
"37800.0","1.0"," ","OCWRC","89685"," ","42.8982089184","-85.8679430075","Rush Creek","246508.996963","1657754132.08"
"37801.0","1.0"," ","OCWRC","89686"," ","42.8978235127","-85.8668851158","Rush Creek","246508.996963","1657754132.08"
"37802.0","1.0"," ","OCWRC","89687"," ","42.8977349538","-85.8668803776","Rush Creek","246508.996963","1657754132.08"
"37803.0","1.0"," ","OCWRC","90081"," ","43.0811060054","-86.1245497734","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37804.0","1.0"," ","OCWRC","90082"," ","43.081107654","-86.1244469153","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37805.0","1.0"," ","OCWRC","90085"," ","42.8709321988","-85.8398060381","Rush Creek","246508.996963","1657754132.08"
"37806.0","1.0"," ","OCWRC","90086"," ","42.8709294314","-85.837106526","Rush Creek","246508.996963","1657754132.08"
"37807.0","1.0"," ","OCWRC","90087"," ","42.8709278746","-85.8376726341","Rush Creek","246508.996963","1657754132.08"
"37808.0","1.0"," ","OCWRC","90088"," ","42.8709266556","-85.8383851452","Rush Creek","246508.996963","1657754132.08"
"37809.0","1.0"," ","OCWRC","90089"," ","42.8709286354","-85.8390955727","Rush Creek","246508.996963","1657754132.08"
"37810.0","1.0"," ","OCWRC","90480"," ","43.0811257314","-86.1268215974","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37811.0","1.0"," ","OCWRC","90481"," ","43.0811186152","-86.1267220142","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37812.0","1.0"," ","OCWRC","90482"," ","43.080670538","-86.1263000835","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37813.0","1.0"," ","OCWRC","90483"," ","43.0807440672","-86.1263123749","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37814.0","1.0"," ","OCWRC","90883"," ","43.0800713301","-86.1224547034","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37815.0","1.0"," ","OCWRC","90884"," ","43.0800721904","-86.122355021","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37816.0","1.0"," ","OCWRC","90885"," ","43.0792510923","-86.1223495427","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37817.0","1.0"," ","OCWRC","90886"," ","43.0792526507","-86.1224534297","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37818.0","1.0"," ","OCWRC","90889"," ","43.0808093069","-86.1250834304","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37819.0","1.0"," ","OCWRC","90890"," ","43.0807342404","-86.1250816332","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37820.0","1.0"," ","OCWRC","91282"," ","42.8984158668","-85.861773576","Rush Creek","246508.996963","1657754132.08"
"37821.0","1.0"," ","OCWRC","91283"," ","42.898415322","-85.8616936368","Rush Creek","246508.996963","1657754132.08"
"37822.0","1.0"," ","OCWRC","91680"," ","42.9069800857","-85.8440669848","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37823.0","1.0"," ","OCWRC","91681"," ","42.9072733796","-85.8447732678","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37824.0","1.0"," ","OCWRC","91682"," ","42.9071230746","-85.8454793942","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37825.0","1.0"," ","OCWRC","91690"," ","42.9071028479","-85.842894163","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37826.0","1.0"," ","OCWRC","91691"," ","42.9072680497","-85.8429345617","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37827.0","1.0"," ","OCWRC","91692"," ","42.9069981535","-85.8427611777","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"37828.0","1.0"," ","OCWRC","91693"," ","43.0765802367","-85.9198821137","Deer Creek","192260.141733","975046497.581"
"37829.0","1.0"," ","OCWRC","91694"," ","43.0765156292","-85.9198006003","Deer Creek","192260.141733","975046497.581"
"37830.0","1.0"," ","OCWRC","91695"," ","43.0748732555","-85.9179050018","Deer Creek","192260.141733","975046497.581"
"37831.0","1.0"," ","OCWRC","91696"," ","43.0748778036","-85.9177740506","Deer Creek","192260.141733","975046497.581"
"37832.0","1.0"," ","OCWRC","91701"," ","43.076969963","-85.918146745","Deer Creek","192260.141733","975046497.581"
"37833.0","1.0"," ","OCWRC","91702"," ","43.0769573595","-85.918286165","Deer Creek","192260.141733","975046497.581"
"37834.0","1.0"," ","OCWRC","91704"," ","43.0778942882","-85.9184663597","Deer Creek","192260.141733","975046497.581"
"37835.0","1.0"," ","OCWRC","91705"," ","43.0777955683","-85.9183676852","Deer Creek","192260.141733","975046497.581"
"37836.0","1.0"," ","OCWRC","91706"," ","43.0777912345","-85.9185473942","Deer Creek","192260.141733","975046497.581"
"37837.0","1.0"," ","OCWRC","92113"," ","42.8988956739","-85.8770651575","Rush Creek","246508.996963","1657754132.08"
"37838.0","1.0"," ","OCWRC","92114"," ","42.898852563","-85.8769621431","Rush Creek","246508.996963","1657754132.08"
